Date,SPY
2010-01-04,85.515625
2010-01-05,85.74198913574219
2010-01-06,85.80236053466797
2010-01-07,86.16456604003906
2010-01-08,86.45133209228516
2010-01-11,86.5720443725586
2010-01-12,85.76465606689453
2010-01-13,86.48902130126953
2010-01-14,86.72294616699219
2010-01-15,85.74956512451172
2010-01-19,86.821044921875
2010-01-20,85.93818664550781
2010-01-21,84.28567504882812
2010-01-22,82.40681457519531
2010-01-25,82.82936096191406
2010-01-26,82.48225402832031
2010-01-27,82.87462615966797
2010-01-28,81.92385864257812
2010-01-29,81.03348541259766
2010-02-01,82.29361724853516
2010-02-02,83.28965759277344
2010-02-03,82.87462615966797
2010-02-04,80.316650390625
2010-02-05,80.4826431274414
2010-02-08,79.90164184570312
2010-02-09,80.90521240234375
2010-02-10,80.74674987792969
2010-02-11,81.59188079833984
2010-02-12,81.52394104003906
2010-02-16,82.80668640136719
2010-02-17,83.19908905029297
2010-02-18,83.6895751953125
2010-02-19,83.86310577392578
2010-02-22,83.87818908691406
2010-02-23,82.85954284667969
2010-02-24,83.62166595458984
2010-02-25,83.50847625732422
2010-02-26,83.5612564086914
2010-03-01,84.42901611328125
2010-03-02,84.6629638671875
2010-03-03,84.7384262084961
2010-03-04,84.99498748779297
2010-03-05,86.2098388671875
2010-03-08,86.22491455078125
2010-03-09,86.3683090209961
2010-03-10,86.75312805175781
2010-03-11,87.11528778076172
2010-03-12,87.12286376953125
2010-03-15,87.1455078125
2010-03-16,87.8396987915039
2010-03-17,88.36038208007812
2010-03-18,88.31510162353516
2010-03-19,87.86808013916016
2010-03-22,88.33782958984375
2010-03-23,88.9591293334961
2010-03-24,88.52723693847656
2010-03-25,88.38329315185547
2010-03-26,88.3302230834961
2010-03-29,88.89091491699219
2010-03-30,88.95152282714844
2010-03-31,88.6484603881836
2010-04-01,89.25463104248047
2010-04-05,89.98200988769531
2010-04-06,90.19414520263672
2010-04-07,89.67891693115234
2010-04-08,89.98954772949219
2010-04-09,90.58053588867188
2010-04-12,90.7245101928711
2010-04-13,90.792724609375
2010-04-14,91.82316589355469
2010-04-15,91.89892578125
2010-04-16,90.43661499023438
2010-04-19,90.77755737304688
2010-04-20,91.58830261230469
2010-04-21,91.42160034179688
2010-04-22,91.6943588256836
2010-04-23,92.29293823242188
2010-04-26,91.94437408447266
2010-04-27,89.76984405517578
2010-04-28,90.45174407958984
2010-04-29,91.57315063476562
2010-04-30,90.01988220214844
2010-05-03,91.18669891357422
2010-05-04,89.04244995117188
2010-05-05,88.51211547851562
2010-05-06,85.57229614257812
2010-05-07,84.29940795898438
2010-05-10,88.01203155517578
2010-05-11,87.76197814941406
2010-05-12,88.98943328857422
2010-05-13,87.8832015991211
2010-05-14,86.29208374023438
2010-05-17,86.33753967285156
2010-05-18,85.16316986083984
2010-05-19,84.67820739746094
2010-05-20,81.48081970214844
2010-05-21,82.6703872680664
2010-05-24,81.6096420288086
2010-05-25,81.69298553466797
2010-05-26,81.20048522949219
2010-05-27,83.92057800292969
2010-05-28,82.86734771728516
2010-06-01,81.47325897216797
2010-06-02,83.59475708007812
2010-06-03,83.88267517089844
2010-06-04,80.935302734375
2010-06-07,79.92758178710938
2010-06-08,80.78378295898438
2010-06-09,80.35191345214844
2010-06-10,82.7007064819336
2010-06-11,83.10226440429688
2010-06-14,82.97347259521484
2010-06-15,84.86009979248047
2010-06-16,84.8297348022461
2010-06-17,84.96614074707031
2010-06-18,85.05828094482422
2010-06-21,84.81465148925781
2010-06-22,83.41389465332031
2010-06-23,83.15504455566406
2010-06-24,81.77715301513672
2010-06-25,82.11970520019531
2010-06-28,81.86087799072266
2010-06-29,79.33345031738281
2010-06-30,78.57972717285156
2010-07-01,78.22958374023438
2010-07-02,77.80325317382812
2010-07-06,78.31328582763672
2010-07-07,80.77984619140625
2010-07-08,81.57920837402344
2010-07-09,82.18820190429688
2010-07-12,82.24151611328125
2010-07-13,83.482421875
2010-07-14,83.47480773925781
2010-07-15,83.49764251708984
2010-07-16,81.19857788085938
2010-07-19,81.67816925048828
2010-07-20,82.58409118652344
2010-07-21,81.51067352294922
2010-07-22,83.33014678955078
2010-07-23,84.05335998535156
2010-07-26,84.92884826660156
2010-07-27,84.92123413085938
2010-07-28,84.37311553955078
2010-07-29,83.9620132446289
2010-07-30,83.94680786132812
2010-08-02,85.84237670898438
2010-08-03,85.43128967285156
2010-08-04,86.00226593017578
2010-08-05,85.91090393066406
2010-08-06,85.56072998046875
2010-08-09,86.01750183105469
2010-08-10,85.5530776977539
2010-08-11,83.20832824707031
2010-08-12,82.69829559326172
2010-08-13,82.45469665527344
2010-08-16,82.41661834716797
2010-08-17,83.42910766601562
2010-08-18,83.58137512207031
2010-08-19,82.1273193359375
2010-08-20,81.86087799072266
2010-08-23,81.54876708984375
2010-08-24,80.3382568359375
2010-08-25,80.65044403076172
2010-08-26,80.10994720458984
2010-08-27,81.35081481933594
2010-08-30,80.17083740234375
2010-08-31,80.17083740234375
2010-09-01,82.5688705444336
2010-09-02,83.3377914428711
2010-09-03,84.41878509521484
2010-09-07,83.46719360351562
2010-09-08,84.05335998535156
2010-09-09,84.44164276123047
2010-09-10,84.86795043945312
2010-09-13,85.81193542480469
2010-09-14,85.75867462158203
2010-09-15,86.08604431152344
2010-09-16,86.06317138671875
2010-09-17,86.09529876708984
2010-09-20,87.41171264648438
2010-09-21,87.23571014404297
2010-09-22,86.8071060180664
2010-09-23,86.10294342041016
2010-09-24,87.87860107421875
2010-09-27,87.4576416015625
2010-09-28,87.76380920410156
2010-09-29,87.61073303222656
2010-09-30,87.35049438476562
2010-10-01,87.7178726196289
2010-10-04,87.0596694946289
2010-10-05,88.81234741210938
2010-10-06,88.80467224121094
2010-10-07,88.6975326538086
2010-10-08,89.19500732421875
