CAGR,AnnVol,Sharpe,MaxDD
-0.032992,0.129336,-0.194480,-0.639784
-0.101085,0.127294,-0.773167,-0.848254
-0.008907,0.127934,-0.005734,-0.589120
0.035176,0.127293,0.335476,-0.275275
-0.071439,0.129786,-0.505926,-0.712220
-0.078227,0.127385,-0.575381,-0.751722
-0.060778,0.127567,-0.427456,-0.727617
-0.065616,0.126754,-0.471762,-0.693246
-0.111284,0.128461,-0.853749,-0.881102
-0.041427,0.128796,-0.263861,-0.545185
-0.173555,0.131828,-1.379244,-0.950261
-0.089944,0.130363,-0.657414,-0.814536
-0.060521,0.126863,-0.428403,-0.663576
-0.035048,0.126662,-0.218141,-0.661185
-0.036127,0.128267,-0.222532,-0.650194
0.078985,0.129895,0.650500,-0.345046
-0.032733,0.127619,-0.196777,-0.569386
-0.014984,0.126278,-0.056238,-0.628921
-0.088203,0.130795,-0.640207,-0.762980
-0.016584,0.128158,-0.066215,-0.608980
-0.098841,0.130980,-0.728710,-0.808793
-0.011503,0.132299,-0.021100,-0.546175
-0.030485,0.131632,-0.169090,-0.493693
-0.083400,0.129468,-0.607525,-0.821324
0.061009,0.123607,0.541075,-0.393195
-0.032535,0.129222,-0.191105,-0.604848
0.021111,0.129130,0.226555,-0.398751
-0.118233,0.130814,-0.896007,-0.882164
0.017201,0.121265,0.201412,-0.348427
-0.052189,0.128546,-0.352394,-0.716709
-0.058469,0.126453,-0.412955,-0.671406
-0.074302,0.129891,-0.529106,-0.717939
-0.026699,0.124819,-0.154224,-0.482555
-0.031556,0.127908,-0.186520,-0.617235
-0.082624,0.125130,-0.626335,-0.799589
0.024736,0.124789,0.258385,-0.336271
-0.097773,0.125454,-0.757055,-0.810418
-0.109007,0.129186,-0.828424,-0.900160
0.005586,0.128110,0.107768,-0.648000
-0.048116,0.129825,-0.314672,-0.800885
-0.005349,0.130101,0.024067,-0.438367
-0.135819,0.130317,-1.054401,-0.924610
-0.049642,0.126029,-0.340782,-0.591757
-0.061357,0.130535,-0.419481,-0.669545
-0.077637,0.130634,-0.552979,-0.769258
-0.047639,0.128597,-0.314986,-0.541767
-0.081909,0.129253,-0.596235,-0.798179
-0.033586,0.128959,-0.200230,-0.589265
-0.040510,0.130804,-0.250515,-0.578538
-0.043537,0.129026,-0.280230,-0.679804
-0.000608,0.129364,0.060236,-0.606400
-0.102720,0.128568,-0.778389,-0.832420
-0.082567,0.130665,-0.593762,-0.803319
-0.055322,0.125323,-0.391220,-0.711798
-0.038645,0.127817,-0.244218,-0.530745
-0.102170,0.128514,-0.773892,-0.824531
-0.108927,0.132465,-0.803918,-0.838303
0.001854,0.125625,0.077720,-0.451945
-0.065413,0.129689,-0.456467,-0.779690
-0.080580,0.127592,-0.594313,-0.787466
-0.064647,0.130086,-0.448370,-0.800912
-0.043243,0.129475,-0.276453,-0.629438
-0.052096,0.127012,-0.357552,-0.631058
-0.080003,0.130894,-0.571280,-0.750201
-0.040891,0.125626,-0.269346,-0.670930
-0.105126,0.126688,-0.812929,-0.870411
-0.076988,0.129729,-0.552348,-0.749934
0.000723,0.127669,0.069677,-0.336733
-0.074915,0.129350,-0.537001,-0.715098
0.005817,0.128498,0.109643,-0.445328
-0.031403,0.126798,-0.188033,-0.574139
-0.055610,0.127297,-0.385593,-0.653001
-0.108517,0.127304,-0.838280,-0.844689
-0.045378,0.127475,-0.300333,-0.587513
-0.032797,0.125577,-0.202574,-0.601982
-0.008739,0.126310,-0.006186,-0.465656
-0.069683,0.124824,-0.515991,-0.745225
-0.043679,0.126393,-0.289998,-0.698717
-0.046656,0.127189,-0.311817,-0.641456
0.054153,0.127774,0.476830,-0.352604
-0.028713,0.127400,-0.164725,-0.468823
-0.092083,0.126776,-0.698310,-0.784302
-0.085153,0.127418,-0.634390,-0.761681
0.003875,0.124935,0.093612,-0.391733
-0.108425,0.125983,-0.847543,-0.879926
-0.072935,0.128758,-0.523502,-0.739382
-0.111732,0.132040,-0.830821,-0.878986
-0.087372,0.129227,-0.642474,-0.826279
-0.102010,0.130127,-0.761302,-0.845614
-0.105309,0.130609,-0.786268,-0.831534
-0.045527,0.128109,-0.299410,-0.631785
-0.070455,0.129651,-0.498326,-0.717802
-0.043869,0.129387,-0.281771,-0.573802
-0.068964,0.128904,-0.489567,-0.755705
-0.038649,0.129375,-0.239730,-0.696725
-0.123615,0.130678,-0.943892,-0.903255
-0.000867,0.126241,0.056389,-0.590156
0.009194,0.128084,0.135745,-0.419447
-0.050637,0.127059,-0.345207,-0.708349
-0.107722,0.126053,-0.840771,-0.851826
-0.004660,0.130120,0.029421,-0.541040
0.002354,0.129045,0.082894,-0.532205
-0.079574,0.128945,-0.578237,-0.802111
-0.047716,0.125505,-0.326562,-0.661321
0.016399,0.126615,0.191944,-0.420468
-0.069474,0.126461,-0.505906,-0.739998
-0.058328,0.129674,-0.398313,-0.652950
-0.017509,0.124403,-0.079594,-0.444413
-0.070143,0.126046,-0.513603,-0.727304
-0.037056,0.126021,-0.236433,-0.587618
-0.063414,0.127940,-0.447852,-0.761186
-0.104959,0.130391,-0.784763,-0.843684
-0.057961,0.129268,-0.396963,-0.668510
-0.040146,0.123970,-0.268312,-0.522460
-0.020101,0.124928,-0.099856,-0.586291
-0.109571,0.128506,-0.838394,-0.852676
-0.062420,0.125790,-0.449202,-0.677344
-0.040275,0.128044,-0.256787,-0.578815
-0.008136,0.128453,0.000839,-0.521842
-0.039668,0.129397,-0.247845,-0.648719
-0.072841,0.126134,-0.536248,-0.723715
-0.129285,0.130720,-0.993124,-0.907550
-0.041138,0.126827,-0.267620,-0.606530
-0.061470,0.126838,-0.436496,-0.756748
-0.047158,0.125015,-0.323671,-0.616807
-0.100652,0.130777,-0.745376,-0.809689
-0.073681,0.129577,-0.525607,-0.725777
-0.034133,0.127710,-0.207829,-0.482374
-0.104924,0.128333,-0.799151,-0.854989
-0.055688,0.129933,-0.375720,-0.688970
-0.074292,0.126648,-0.545911,-0.752941
-0.067538,0.127349,-0.485124,-0.725685
-0.097841,0.130860,-0.720981,-0.816351
-0.058795,0.127512,-0.411161,-0.686709
-0.070797,0.126082,-0.519070,-0.700331
-0.077817,0.127255,-0.572663,-0.751970
-0.081205,0.132803,-0.570987,-0.773192
-0.122458,0.131726,-0.925292,-0.891878
-0.056614,0.127608,-0.392708,-0.712864
-0.041750,0.128490,-0.267383,-0.723723
-0.057189,0.128736,-0.392833,-0.676496
-0.036716,0.127507,-0.229426,-0.624255
-0.027189,0.126384,-0.154787,-0.486763
-0.055341,0.129190,-0.375784,-0.671017
-0.022407,0.128895,-0.111169,-0.519823
-0.109552,0.128346,-0.839419,-0.855120
-0.019440,0.126541,-0.091682,-0.454768
-0.040594,0.125889,-0.266002,-0.669725
-0.126936,0.130345,-0.975713,-0.879370
-0.032387,0.126713,-0.196233,-0.696046
-0.050068,0.127137,-0.340181,-0.634627
-0.093035,0.125598,-0.714353,-0.844824
-0.073052,0.130388,-0.516246,-0.715366
-0.055887,0.128567,-0.382744,-0.629088
-0.014933,0.126654,-0.055266,-0.344668
-0.040465,0.125175,-0.267235,-0.725959
-0.031287,0.127566,-0.185190,-0.473910
-0.113933,0.129585,-0.868188,-0.861146
-0.058933,0.128886,-0.406523,-0.650680
-0.026481,0.126666,-0.148309,-0.575104
-0.100423,0.128469,-0.759133,-0.868231
-0.099848,0.127964,-0.757616,-0.835085
-0.053992,0.123885,-0.385878,-0.675728
-0.084098,0.126889,-0.628564,-0.814158
-0.059503,0.131532,-0.400290,-0.670810
-0.010461,0.123430,-0.023383,-0.373873
-0.138448,0.130185,-1.078981,-0.906847
-0.048744,0.125862,-0.333870,-0.774129
0.013617,0.129868,0.169280,-0.380427
-0.086346,0.125944,-0.653734,-0.777911
-0.055968,0.126703,-0.390984,-0.728008
-0.069185,0.126071,-0.505380,-0.732107
-0.107133,0.128136,-0.819856,-0.859044
-0.043572,0.127295,-0.286133,-0.562695
-0.097582,0.127612,-0.740392,-0.803935
-0.022293,0.129178,-0.109708,-0.647431
-0.038039,0.131768,-0.228176,-0.561324
-0.079268,0.128266,-0.579453,-0.759558
-0.043505,0.125463,-0.291607,-0.602614
-0.070141,0.127903,-0.504326,-0.857238
-0.143099,0.126570,-1.156246,-0.922616
-0.070493,0.127254,-0.510524,-0.782791
-0.011030,0.126933,-0.023765,-0.580598
-0.045255,0.128719,-0.295115,-0.698978
-0.087207,0.127321,-0.652650,-0.776403
-0.033293,0.126605,-0.203918,-0.481822
-0.043411,0.126144,-0.288540,-0.714368
-0.081792,0.126790,-0.609325,-0.820832
-0.045744,0.124478,-0.313700,-0.633904
-0.058369,0.126962,-0.409983,-0.810696
0.028634,0.123730,0.290190,-0.427707
-0.093158,0.127983,-0.699694,-0.841794
-0.031712,0.128831,-0.185479,-0.588675
-0.055876,0.127339,-0.387600,-0.705090
-0.078636,0.127602,-0.577703,-0.769589
-0.096806,0.132778,-0.699996,-0.850199
-0.016166,0.126931,-0.064804,-0.471800
-0.007123,0.127827,0.008212,-0.519420
-0.058614,0.124753,-0.421526,-0.698742
-0.059286,0.129673,-0.406186,-0.656860
-0.113979,0.130344,-0.862761,-0.902529
-0.001637,0.124288,0.049146,-0.379684
-0.081732,0.130971,-0.585218,-0.823825
-0.057964,0.126411,-0.408905,-0.746056
-0.029615,0.124803,-0.178334,-0.632959
-0.107800,0.131240,-0.803055,-0.872992
-0.042435,0.132613,-0.260386,-0.739663
-0.019517,0.124895,-0.095156,-0.604376
-0.063744,0.129998,-0.441343,-0.765567
-0.092973,0.127449,-0.701562,-0.827475
-0.095811,0.126276,-0.734068,-0.814373
-0.061775,0.126260,-0.441675,-0.681879
-0.046091,0.129080,-0.300819,-0.726328
-0.048435,0.126740,-0.328091,-0.622031
-0.030499,0.129738,-0.173614,-0.551505
-0.104939,0.129872,-0.788270,-0.843287
-0.071916,0.126064,-0.528670,-0.709199
-0.052481,0.125588,-0.366253,-0.656045
-0.041128,0.125962,-0.270226,-0.692327
-0.006536,0.129798,0.014576,-0.537718
-0.054726,0.126009,-0.383431,-0.660470
-0.047227,0.131033,-0.303368,-0.569443
-0.079076,0.127626,-0.581333,-0.731868
-0.020884,0.129171,-0.098634,-0.527967
-0.056331,0.130374,-0.379275,-0.707195
-0.046655,0.126462,-0.314349,-0.665056
-0.068041,0.128887,-0.481943,-0.732557
-0.084126,0.128198,-0.620990,-0.793819
-0.048455,0.126203,-0.330258,-0.726901
-0.057018,0.126575,-0.400243,-0.736773
-0.013793,0.127267,-0.045267,-0.483607
-0.006881,0.129923,0.012051,-0.554809
-0.074108,0.127527,-0.539696,-0.767662
-0.030568,0.125579,-0.184233,-0.586536
-0.075425,0.126602,-0.555802,-0.758977
-0.031343,0.126405,-0.188472,-0.560084
-0.015448,0.129901,-0.054718,-0.502458
-0.018166,0.128699,-0.077826,-0.681616
-0.029612,0.126968,-0.173086,-0.635819
0.045371,0.126033,0.415238,-0.369968
-0.074403,0.127998,-0.539727,-0.777430
-0.013873,0.129997,-0.042174,-0.609736
-0.000365,0.128656,0.061674,-0.386539
-0.085973,0.128154,-0.637019,-0.817578
-0.026224,0.127394,-0.144668,-0.544217
-0.067684,0.129788,-0.474821,-0.740646
0.007491,0.126243,0.122429,-0.326288
-0.084745,0.128290,-0.625737,-0.756215
-0.057433,0.132960,-0.378027,-0.826621
-0.036400,0.127511,-0.226831,-0.605512
-0.103527,0.128897,-0.783035,-0.844016
-0.087535,0.128743,-0.646805,-0.779997
-0.048269,0.127669,-0.323402,-0.654733
-0.051943,0.129359,-0.347416,-0.657513
-0.076123,0.129443,-0.546602,-0.777463
-0.069347,0.124613,-0.514184,-0.685234
-0.016386,0.126834,-0.066645,-0.631965
0.021174,0.127708,0.228119,-0.462149
-0.021990,0.128670,-0.108291,-0.583536
-0.005620,0.130915,0.022602,-0.587336
-0.092781,0.129204,-0.688577,-0.851031
0.014257,0.130170,0.174079,-0.302679
-0.058643,0.128784,-0.404578,-0.753043
-0.055771,0.127246,-0.387096,-0.688016
-0.061181,0.129341,-0.423112,-0.722042
-0.005840,0.128497,0.018848,-0.405535
-0.099332,0.130937,-0.733136,-0.825199
-0.027950,0.126624,-0.160409,-0.541415
-0.068097,0.126951,-0.491801,-0.744357
-0.070416,0.127861,-0.506853,-0.771514
-0.041254,0.125478,-0.272793,-0.617848
-0.008292,0.127922,-0.000877,-0.392352
0.029763,0.129228,0.291831,-0.315687
-0.082454,0.126137,-0.618782,-0.777928
-0.092335,0.125953,-0.705841,-0.791993
-0.006176,0.127157,0.015026,-0.482468
-0.081956,0.126356,-0.613230,-0.769740
0.002368,0.124571,0.081438,-0.424040
-0.055257,0.130211,-0.371133,-0.638609
-0.069450,0.125721,-0.509406,-0.706358
0.015001,0.126856,0.181008,-0.398686
-0.116094,0.128550,-0.895213,-0.855544
-0.085733,0.133484,-0.604357,-0.759791
-0.101330,0.127501,-0.773813,-0.838785
0.026079,0.129948,0.263318,-0.359507
-0.057298,0.130167,-0.387964,-0.772528
-0.084030,0.130030,-0.609638,-0.827523
0.017070,0.123835,0.198759,-0.335818
-0.110292,0.130849,-0.827191,-0.888659
0.003198,0.127950,0.089098,-0.354500
-0.057324,0.132567,-0.378731,-0.647305
0.005206,0.127400,0.104632,-0.474577
0.015325,0.125932,0.183896,-0.486717
-0.024382,0.126673,-0.131328,-0.523560
-0.010295,0.120416,-0.025581,-0.346981
-0.014841,0.129545,-0.050473,-0.537939
-0.075780,0.127086,-0.556226,-0.716340
-0.033834,0.128914,-0.202293,-0.537943
-0.048732,0.126187,-0.332640,-0.700003
-0.023371,0.125919,-0.124692,-0.487453
-0.058852,0.129864,-0.401790,-0.634556
-0.104907,0.132735,-0.768125,-0.877249
-0.083153,0.128467,-0.611165,-0.804915
-0.045044,0.130180,-0.288688,-0.548990
-0.041120,0.126744,-0.267702,-0.612276
-0.061129,0.129784,-0.420829,-0.696624
-0.048087,0.129306,-0.316241,-0.671168
-0.102132,0.130086,-0.762711,-0.826299
-0.130085,0.126131,-1.041310,-0.888285
-0.055770,0.126051,-0.392013,-0.659350
-0.099559,0.132044,-0.727761,-0.832711
-0.132453,0.127638,-1.048826,-0.894517
-0.055316,0.129083,-0.376067,-0.646648
-0.067425,0.130805,-0.467941,-0.756085
-0.122481,0.130899,-0.932101,-0.878494
-0.101406,0.127684,-0.773117,-0.860141
-0.016795,0.124658,-0.073346,-0.487508
-0.047359,0.126543,-0.319916,-0.661798
0.000046,0.128869,0.065002,-0.561943
-0.028344,0.126305,-0.164317,-0.485258
0.056848,0.128565,0.494538,-0.209844
-0.028009,0.126582,-0.160979,-0.543319
-0.070182,0.126966,-0.509354,-0.697941
-0.092990,0.127495,-0.701377,-0.812763
-0.048309,0.124324,-0.335918,-0.567735
-0.100487,0.130011,-0.749088,-0.834120
-0.100345,0.128536,-0.757985,-0.843237
-0.053439,0.130634,-0.354857,-0.752139
-0.018202,0.124704,-0.084737,-0.560102
-0.103598,0.130397,-0.773075,-0.858295
-0.070133,0.126471,-0.511401,-0.760334
-0.091288,0.128371,-0.681138,-0.797820
-0.105818,0.126182,-0.822878,-0.848752
-0.078345,0.129958,-0.562460,-0.755348
-0.096573,0.128236,-0.727417,-0.848589
-0.096005,0.127866,-0.725046,-0.821269
-0.039093,0.125970,-0.253334,-0.666221
-0.068201,0.127276,-0.491032,-0.679280
-0.030156,0.127900,-0.175247,-0.632020
0.011815,0.127989,0.155986,-0.292128
-0.124967,0.129613,-0.964593,-0.879118
-0.105016,0.130099,-0.787307,-0.852129
-0.112170,0.128017,-0.864914,-0.854280
0.020487,0.127195,0.223243,-0.503917
-0.008827,0.127501,-0.005573,-0.524420
-0.066380,0.129869,-0.463623,-0.764936
-0.123455,0.127884,-0.965911,-0.878689
0.013129,0.128877,0.165869,-0.458191
-0.078911,0.129321,-0.570545,-0.812733
-0.056159,0.126546,-0.393174,-0.709572
-0.061388,0.131381,-0.416188,-0.752304
-0.028137,0.128472,-0.157719,-0.528208
-0.038370,0.127733,-0.242127,-0.551664
-0.049541,0.129655,-0.326788,-0.739882
-0.037896,0.129715,-0.232675,-0.626334
-0.027557,0.128062,-0.153952,-0.609419
-0.030924,0.128602,-0.179657,-0.597226
-0.132793,0.130085,-1.029625,-0.892622
-0.051627,0.126642,-0.355021,-0.627492
-0.084115,0.127267,-0.626435,-0.805849
0.016203,0.127517,0.189984,-0.457583
-0.082196,0.127963,-0.605947,-0.781314
-0.081162,0.126443,-0.605882,-0.799967
-0.040260,0.126232,-0.262208,-0.666948
-0.030726,0.126367,-0.183542,-0.459545
-0.074475,0.127990,-0.540434,-0.735621
-0.036584,0.128171,-0.226437,-0.600513
-0.036841,0.123994,-0.240541,-0.547075
-0.040843,0.128117,-0.261213,-0.570777
-0.089169,0.129037,-0.658924,-0.829166
-0.099867,0.125858,-0.772657,-0.813506
-0.072133,0.131310,-0.504136,-0.782962
-0.040726,0.131647,-0.249680,-0.638128
-0.110051,0.130380,-0.828604,-0.893673
-0.038242,0.126695,-0.244222,-0.613432
-0.083856,0.125315,-0.635944,-0.818784
-0.058742,0.126900,-0.413369,-0.745386
-0.135708,0.128441,-1.070701,-0.905576
-0.017556,0.128065,-0.074060,-0.489173
-0.107922,0.128605,-0.823221,-0.858005
-0.016719,0.123914,-0.073958,-0.419788
-0.090234,0.130331,-0.660041,-0.819984
-0.049026,0.129883,-0.321783,-0.574088
-0.002318,0.126491,0.045088,-0.558451
-0.033413,0.128785,-0.199338,-0.640970
-0.076947,0.129193,-0.554817,-0.718879
-0.034041,0.127309,-0.208137,-0.698297
-0.051449,0.129768,-0.341933,-0.701660
-0.149622,0.127400,-1.207811,-0.942761
-0.020280,0.127977,-0.095890,-0.548662
-0.072729,0.129552,-0.517713,-0.802621
-0.026182,0.126359,-0.146552,-0.595572
-0.118147,0.127702,-0.920237,-0.863723
-0.072869,0.128579,-0.523816,-0.792198
-0.071676,0.125228,-0.530973,-0.812306
-0.076849,0.128942,-0.555384,-0.829080
-0.029170,0.125232,-0.173597,-0.609168
-0.075043,0.125843,-0.556676,-0.792018
-0.029652,0.125916,-0.175927,-0.477616
-0.119153,0.128880,-0.919470,-0.866490
-0.077990,0.128339,-0.568183,-0.773729
-0.097000,0.125636,-0.748923,-0.799841
-0.106249,0.127613,-0.815999,-0.874780
-0.065460,0.129340,-0.458504,-0.702891
-0.080643,0.128129,-0.591784,-0.789579
-0.038525,0.124232,-0.253909,-0.651214
-0.020859,0.128558,-0.099462,-0.498907
-0.108754,0.129837,-0.821408,-0.871016
-0.081491,0.127681,-0.601485,-0.806119
-0.105234,0.129444,-0.793806,-0.867311
-0.086047,0.127919,-0.639015,-0.837938
-0.023855,0.127584,-0.125248,-0.556667
0.037530,0.126734,0.354245,-0.319875
-0.139609,0.126684,-1.123000,-0.905783
-0.072378,0.129509,-0.515059,-0.744870
-0.062681,0.128674,-0.438457,-0.745361
-0.078798,0.126412,-0.585787,-0.755441
-0.020019,0.127939,-0.093873,-0.651801
-0.017811,0.127232,-0.077456,-0.463114
-0.096279,0.132591,-0.696821,-0.802900
-0.069258,0.127484,-0.498962,-0.737404
-0.072935,0.127554,-0.529595,-0.771024
-0.070140,0.127175,-0.507921,-0.805959
-0.007555,0.128498,0.005447,-0.553383
-0.092404,0.130432,-0.677748,-0.848015
0.002302,0.127452,0.081966,-0.353134
-0.036816,0.129817,-0.223751,-0.493171
-0.039198,0.125584,-0.255397,-0.663750
-0.098988,0.122924,-0.786186,-0.838245
-0.035169,0.125814,-0.221442,-0.696715
-0.067321,0.127849,-0.480976,-0.837667
-0.105531,0.129087,-0.798981,-0.857087
-0.091476,0.128107,-0.684475,-0.825911
-0.115145,0.127547,-0.894895,-0.890595
-0.001785,0.125817,0.048883,-0.521032
-0.021607,0.130313,-0.102256,-0.513280
-0.019265,0.128055,-0.087656,-0.520454
-0.067346,0.129654,-0.472597,-0.719980
-0.006349,0.127663,0.014182,-0.441636
-0.017428,0.129475,-0.070844,-0.458308
-0.004755,0.129697,0.028298,-0.534163
-0.033918,0.126456,-0.209451,-0.650134
-0.066618,0.129385,-0.467837,-0.778271
-0.034677,0.132035,-0.201012,-0.608659
-0.099921,0.128295,-0.756044,-0.837720
-0.054988,0.126432,-0.383933,-0.746382
-0.077179,0.127635,-0.565176,-0.715499
-0.053716,0.126843,-0.371645,-0.663145
0.016345,0.127866,0.190989,-0.321141
-0.039054,0.129336,-0.243127,-0.471773
-0.010475,0.127912,-0.018152,-0.576494
-0.055789,0.131546,-0.370330,-0.680757
-0.043047,0.128761,-0.277097,-0.547662
-0.057243,0.127808,-0.397046,-0.723725
0.012586,0.127337,0.162077,-0.404410
-0.060004,0.130938,-0.406798,-0.788786
-0.012751,0.129791,-0.033733,-0.582550
0.003605,0.125860,0.091690,-0.458963
-0.059900,0.125504,-0.429180,-0.766138
-0.030958,0.125507,-0.187595,-0.507077
-0.057308,0.128315,-0.395482,-0.706263
-0.106925,0.130106,-0.803699,-0.861233
-0.006689,0.126576,0.010468,-0.502896
-0.083636,0.129526,-0.609187,-0.771126
-0.007320,0.127522,0.006359,-0.563290
-0.010597,0.124978,-0.022613,-0.490729
-0.000462,0.125554,0.059265,-0.449117
-0.034269,0.129075,-0.205397,-0.598647
-0.113785,0.129318,-0.869000,-0.876574
-0.048744,0.124425,-0.339218,-0.635427
-0.094918,0.129038,-0.707981,-0.815019
0.022364,0.128861,0.236258,-0.516019
-0.068728,0.129336,-0.485540,-0.763928
-0.006153,0.127919,0.015942,-0.522731
-0.041720,0.128943,-0.265768,-0.586555
-0.051889,0.127360,-0.354412,-0.627963
-0.014972,0.129923,-0.050873,-0.435191
-0.072676,0.130026,-0.514905,-0.730035
-0.035711,0.127813,-0.220390,-0.510935
-0.095256,0.129378,-0.708727,-0.845819
-0.031860,0.124411,-0.197828,-0.611423
-0.079944,0.128297,-0.585004,-0.770262
-0.068300,0.130105,-0.478422,-0.720311
-0.009305,0.128129,-0.008704,-0.410893
-0.067936,0.126365,-0.493265,-0.706832
-0.101935,0.128232,-0.773911,-0.851079
-0.051721,0.131875,-0.336505,-0.690480
-0.100775,0.131441,-0.741934,-0.848365
-0.055258,0.126835,-0.384571,-0.673308
-0.045031,0.129772,-0.289873,-0.640006
-0.077796,0.130474,-0.555178,-0.799338
-0.045606,0.128087,-0.300101,-0.544951
-0.120888,0.129419,-0.930320,-0.875867
-0.078264,0.129883,-0.562175,-0.801008
-0.008713,0.126766,-0.005539,-0.575613
-0.076292,0.126317,-0.564740,-0.759288
0.006355,0.126460,0.113463,-0.684536
-0.017589,0.127133,-0.075865,-0.552837
-0.095091,0.128266,-0.714535,-0.839551
-0.033100,0.127725,-0.199455,-0.555417
-0.040803,0.124879,-0.270897,-0.674296
-0.113608,0.129211,-0.868274,-0.874390
-0.037366,0.128032,-0.233212,-0.627631
-0.072299,0.125154,-0.536730,-0.726821
-0.166237,0.129268,-1.341056,-0.951963
-0.082940,0.127650,-0.614141,-0.816199
-0.053139,0.127570,-0.364001,-0.653390
-0.063036,0.127530,-0.446498,-0.765927
-0.032334,0.124658,-0.201149,-0.608487
-0.013492,0.127474,-0.042589,-0.468307
0.008303,0.130896,0.128871,-0.300729
-0.054930,0.128151,-0.376507,-0.643204
-0.068643,0.129072,-0.486105,-0.802279
-0.069386,0.127198,-0.501421,-0.752021
-0.065994,0.132920,-0.446895,-0.796538
-0.035943,0.124844,-0.230627,-0.606635
0.003936,0.127733,0.094849,-0.655397
-0.022758,0.128400,-0.114913,-0.617015
-0.098977,0.127994,-0.749914,-0.846568
-0.057062,0.127120,-0.398347,-0.640228
-0.085983,0.129768,-0.627570,-0.804734
-0.069700,0.130579,-0.487656,-0.700400
-0.069079,0.126342,-0.503066,-0.731047
-0.034722,0.127814,-0.212326,-0.570650
-0.069837,0.125198,-0.515317,-0.727557
-0.075639,0.128420,-0.547975,-0.708806
-0.069180,0.126494,-0.503218,-0.700228
-0.088558,0.128726,-0.655571,-0.793612
-0.061729,0.127801,-0.434359,-0.682083
-0.076410,0.126126,-0.566895,-0.755450
-0.009786,0.129665,-0.010787,-0.574972
-0.071805,0.128741,-0.514083,-0.798693
-0.082946,0.129780,-0.601925,-0.792536
-0.063511,0.128703,-0.445222,-0.667161
-0.007590,0.125673,0.002349,-0.603858
-0.046793,0.127113,-0.313248,-0.784167
-0.095066,0.127497,-0.719344,-0.798733
-0.038887,0.128709,-0.243525,-0.613733
-0.028241,0.125737,-0.164771,-0.437223
-0.107417,0.129380,-0.813207,-0.870202
-0.036500,0.126403,-0.230773,-0.552327
-0.056976,0.127732,-0.395206,-0.640494
-0.066264,0.128207,-0.470366,-0.683907
-0.009502,0.129569,-0.008691,-0.458370
-0.074356,0.129496,-0.531639,-0.733417
-0.030996,0.124442,-0.190618,-0.469124
-0.027779,0.126351,-0.159596,-0.633627
-0.064332,0.125739,-0.465707,-0.693801
-0.131213,0.126417,-1.048917,-0.912293
-0.027549,0.126437,-0.157505,-0.540225
0.014626,0.126276,0.178350,-0.491599
-0.031650,0.131829,-0.177759,-0.637505
-0.036221,0.131743,-0.213886,-0.644238
-0.133600,0.132727,-1.013540,-0.915433
-0.053486,0.127177,-0.368376,-0.651331
-0.036908,0.127155,-0.231944,-0.607486
-0.093669,0.126778,-0.711995,-0.822962
-0.057022,0.129322,-0.389084,-0.663476
-0.073660,0.127204,-0.537629,-0.753028
-0.036476,0.127206,-0.228272,-0.582868
-0.079897,0.129020,-0.580580,-0.795242
-0.106196,0.128048,-0.812306,-0.837814
-0.060711,0.126455,-0.431823,-0.680081
-0.084777,0.130106,-0.615466,-0.761303
0.005183,0.129208,0.104778,-0.502524
-0.049360,0.126008,-0.338466,-0.602112
-0.047615,0.129231,-0.312651,-0.664354
-0.107659,0.127155,-0.831795,-0.845103
-0.068831,0.127223,-0.496680,-0.723894
-0.062691,0.125746,-0.451750,-0.752809
-0.071839,0.122817,-0.545350,-0.715047
-0.040682,0.128503,-0.258698,-0.661459
-0.038755,0.128726,-0.242391,-0.659849
-0.063121,0.127235,-0.448571,-0.658676
-0.060777,0.129415,-0.419497,-0.649806
-0.080716,0.130804,-0.577662,-0.760180
-0.042962,0.128382,-0.277594,-0.558257
-0.033790,0.128754,-0.202349,-0.581510
-0.000104,0.129551,0.064173,-0.394841
-0.091428,0.130592,-0.668462,-0.784698
-0.099501,0.127337,-0.759037,-0.813794
-0.019461,0.123755,-0.096786,-0.447704
-0.044435,0.129519,-0.285913,-0.577665
-0.063425,0.130693,-0.435659,-0.727580
-0.059245,0.127915,-0.413244,-0.622782
-0.055897,0.127904,-0.385504,-0.701894
-0.058806,0.130096,-0.400562,-0.621259
-0.048141,0.125968,-0.328450,-0.662178
-0.033119,0.130717,-0.192023,-0.673163
-0.111803,0.129137,-0.853085,-0.862736
-0.056993,0.127016,-0.398185,-0.677431
0.010100,0.125946,0.142942,-0.485908
-0.051330,0.127511,-0.349234,-0.605739
0.031867,0.129168,0.307662,-0.363360
-0.037791,0.128323,-0.235835,-0.649695
-0.045995,0.126113,-0.310101,-0.692129
-0.049357,0.125843,-0.339091,-0.626371
-0.102507,0.128309,-0.778331,-0.824749
-0.039799,0.126655,-0.257101,-0.701864
-0.048433,0.128525,-0.321787,-0.723035
-0.038619,0.130441,-0.236430,-0.687641
-0.057235,0.127546,-0.398085,-0.731862
0.000602,0.125196,0.067641,-0.498016
-0.019078,0.128132,-0.085997,-0.581226
-0.039778,0.127793,-0.253430,-0.614500
-0.019315,0.125728,-0.092109,-0.503228
-0.027153,0.128158,-0.150497,-0.428688
-0.063390,0.123924,-0.466252,-0.766168
-0.078862,0.126926,-0.583385,-0.759037
-0.049652,0.129992,-0.326467,-0.639997
-0.025281,0.129478,-0.132797,-0.615935
-0.047833,0.127998,-0.318700,-0.646218
-0.054252,0.128085,-0.371165,-0.702561
