Date,regime,gross_ret,trading_costs,mgmt_fee,borrow_costs,net_ret,equity,bench_net_ret,bench_equity
2017-05-19,bull,0.00805858,-0.00001594,-0.00000000,-0.00000333,0.00803932,0.78912116,0.00650067,2.42088179
2017-05-22,bull,0.00744283,-0.00001536,-0.00000000,-0.00000342,0.00742405,0.79497964,0.00507378,2.43316481
2017-05-23,bull,0.00233957,-0.00002048,-0.00000000,-0.00000361,0.00231548,0.79682040,0.00220907,2.43853983
2017-05-24,bull,0.00490316,-0.00001771,-0.00000000,-0.00000377,0.00488168,0.80071022,0.00232935,2.44422004
2017-05-25,bull,0.00933248,-0.00002376,-0.00000000,-0.00000378,0.00930494,0.80816078,0.00477607,2.45589380
2017-05-26,bull,-0.00042452,-0.00002690,-0.00000000,-0.00000398,-0.00045540,0.80779275,-0.00021049,2.45537685
2017-05-30,bull,0.00108348,-0.00002572,-0.00000000,-0.00000420,0.00105357,0.80864381,-0.00087258,2.45323434
2017-05-31,bull,0.00085790,-0.00002419,-0.00000000,-0.00000443,0.00082929,0.80931441,-0.00025197,2.45261619
2017-06-01,bull,0.00553446,-0.00003958,-0.00000000,-0.00000448,0.00549040,0.81375786,0.00794897,2.47211195
2017-06-02,bull,0.00867537,-0.00002929,-0.00000000,-0.00000463,0.00864144,0.82078990,0.00332471,2.48033101
2017-06-05,bull,-0.00327759,-0.00002313,-0.00000000,-0.00000479,-0.00330551,0.81807677,-0.00074070,2.47849384
2017-06-06,bull,-0.00148534,-0.00002552,-0.00000000,-0.00000502,-0.00151588,0.81683667,-0.00320033,2.47056185
2017-06-07,bull,0.00765517,-0.00002191,-0.00000000,-0.00000524,0.00762802,0.82306751,0.00184641,2.47512351
2017-06-08,bull,0.00764023,-0.00004720,-0.00000000,-0.00000530,0.00758772,0.82931272,0.00048904,2.47633395
2017-06-09,bull,-0.03100681,-0.00014577,-0.00000000,-0.00000368,-0.03115627,0.80347443,-0.00152148,2.47256626
2017-06-12,bull,-0.00699583,-0.00001771,-0.00000000,-0.00000379,-0.00701733,0.79783619,-0.00020873,2.47205015
2017-06-13,bull,0.00809556,-0.00001143,-0.00000000,-0.00000386,0.00808027,0.80428292,0.00488611,2.48412885
2017-06-14,bull,-0.00736118,-0.00001136,-0.00000000,-0.00000394,-0.00737648,0.79835015,-0.00127125,2.48097089
2017-06-15,bull,-0.00361961,-0.00003051,-0.00000000,-0.00000404,-0.00365417,0.79543284,-0.00192769,2.47618835
2017-06-16,bull,0.00042465,-0.00002879,-0.00000000,-0.00000426,0.00039160,0.79574434,0.00021510,2.47672098
2017-06-19,bull,0.01704178,-0.00003866,-0.00000000,-0.00000388,0.01699924,0.80927139,0.00832136,2.49733067
2017-06-20,bull,-0.00690586,-0.00001119,-0.00000000,-0.00000397,-0.00692102,0.80367041,-0.00674799,2.48047870
2017-06-21,bull,0.00826312,-0.00000908,-0.00000000,-0.00000405,0.00825000,0.81030068,-0.00025016,2.47985818
2017-06-22,bull,-0.00120519,-0.00003882,-0.00000000,-0.00000417,-0.00124818,0.80928928,-0.00045635,2.47872651
2017-06-23,bull,0.00300628,-0.00003365,-0.00000000,-0.00000441,0.00296822,0.81169143,0.00119069,2.48167791
2017-06-26,bull,-0.00497018,-0.00002395,-0.00000000,-0.00000456,-0.00499869,0.80763404,0.00065434,2.48330177
2017-06-27,bull,-0.01994363,-0.00005048,-0.00000000,-0.00000397,-0.01999809,0.79148290,-0.00805989,2.46328663
2017-06-28,bull,0.01405267,-0.00002240,-0.00000000,-0.00000372,0.01402654,0.80258467,0.00894699,2.48532563
2017-06-29,bull,-0.01421957,-0.00002715,-0.00000000,-0.00000350,-0.01425022,0.79114766,-0.00879258,2.46347321
2017-06-30,bull,0.00041349,-0.00002328,-0.00000000,-0.00000369,0.00038652,0.79145345,0.00186097,2.46805766
2017-07-03,bull,-0.00607099,-0.00001783,-0.00000000,-0.00000386,-0.00609267,0.78663139,0.00169226,2.47223427
2017-07-05,bull,0.01229993,-0.00001720,-0.00000000,-0.00000370,0.01227903,0.79629046,0.00230844,2.47794126
2017-07-06,neutral,-0.00556310,-0.00006594,-0.00000000,-0.00000385,-0.00563290,0.79180504,-0.00914809,2.45527284
2017-07-07,bull,0.00955996,-0.00005048,-0.00000000,-0.00000406,0.00950542,0.79933148,0.00648159,2.47118691
2017-07-10,neutral,0.00356359,-0.00003459,-0.00000000,-0.00000442,0.00352459,0.80214879,0.00107036,2.47383197
2017-07-11,bull,0.00213642,-0.00002685,-0.00000000,-0.00000477,0.00210479,0.80383715,-0.00074644,2.47198541
2017-07-12,neutral,0.00152400,-0.00002428,-0.00000000,-0.00000512,0.00149460,0.80503856,0.00751140,2.49055348
2017-07-13,bull,-0.00221262,-0.00007391,-0.00000000,-0.00000491,-0.00229143,0.80319387,0.00167655,2.49472901
2017-07-14,neutral,0.00311514,-0.00005765,-0.00000000,-0.00000495,0.00305253,0.80564565,0.00466076,2.50635633
2017-07-17,bull,-0.00070220,-0.00004864,-0.00000000,-0.00000507,-0.00075591,0.80503665,-0.00012597,2.50604060
2017-07-18,neutral,0.00520872,-0.00003839,-0.00000000,-0.00000518,0.00516515,0.80919478,0.00052584,2.50735839
2017-07-19,bull,0.00644554,-0.00003152,-0.00000000,-0.00000531,0.00640872,0.81438068,0.00541056,2.52092460
2017-07-20,neutral,-0.00093902,-0.00009163,-0.00000000,-0.00000551,-0.00103615,0.81353686,0.00044180,2.52203834
2017-07-21,bull,-0.00287674,-0.00006909,-0.00000000,-0.00000613,-0.00295195,0.81113534,-0.00089391,2.51978386
2017-07-24,neutral,0.00320060,-0.00005274,-0.00000000,-0.00000673,0.00314113,0.81368322,-0.00024651,2.51916272
2017-07-25,bull,-0.01078462,-0.00003895,-0.00000000,-0.00000676,-0.01083033,0.80487076,0.00242713,2.52527706
2017-07-26,neutral,-0.00691173,-0.00002746,-0.00000000,-0.00000712,-0.00694631,0.79927989,0.00003692,2.52537030
2017-07-27,bull,-0.00492832,-0.00011180,-0.00000000,-0.00000673,-0.00504685,0.79524604,-0.00093322,2.52301358
2017-07-28,neutral,0.00074094,-0.00008708,-0.00000000,-0.00000679,0.00064707,0.79576062,-0.00117656,2.52004511
2017-07-31,bull,-0.00330623,-0.00007117,-0.00000000,-0.00000692,-0.00338431,0.79306752,-0.00057054,2.51860733
2017-08-01,bull,0.00524370,-0.00005122,-0.00000000,-0.00000699,0.00518549,0.79717996,0.00222518,2.52421169
2017-08-02,bull,-0.00057204,-0.00005435,-0.00000000,-0.00000727,-0.00063367,0.79667482,0.00048164,2.52542746
2017-08-03,neutral,0.00869666,-0.00014651,-0.00000000,-0.00000728,0.00854288,0.80348072,-0.00194349,2.52051933
2017-08-04,bull,0.00619966,-0.00010158,-0.00000000,-0.00000809,0.00608998,0.80837390,0.00181876,2.52510354
2017-08-07,neutral,0.00804149,-0.00007507,-0.00000000,-0.00000871,0.00795772,0.81480671,0.00185559,2.52978908
2017-08-08,bull,-0.00468715,-0.00005579,-0.00000000,-0.00000926,-0.00475221,0.81093458,-0.00246447,2.52355450
2017-08-09,neutral,-0.00908763,-0.00003805,-0.00000000,-0.00000948,-0.00913515,0.80352657,-0.00004395,2.52344359
2017-08-10,bull,-0.02233030,-0.00016933,-0.00000000,-0.00000726,-0.02250689,0.78544168,-0.01411885,2.48781545
2017-08-11,neutral,0.00702615,-0.00009258,-0.00000000,-0.00000700,0.00692657,0.79088210,0.00147304,2.49148012
2017-08-14,bull,0.02061536,-0.00007828,-0.00000000,-0.00000578,0.02053130,0.80711993,0.00990964,2.51616979
2017-08-15,neutral,0.00543877,-0.00004940,-0.00000000,-0.00000588,0.00538350,0.81146506,-0.00012528,2.51585457
2017-08-16,bull,0.00274052,-0.00004705,-0.00000000,-0.00000614,0.00268734,0.81364574,0.00174094,2.52023451
2017-08-17,neutral,-0.03003902,-0.00022882,-0.00000000,-0.00000527,-0.03027312,0.78901415,-0.01559453,2.48093265
2017-08-18,bull,0.00073056,-0.00007537,-0.00000000,-0.00000638,0.00064881,0.78952607,-0.00156683,2.47704545
2017-08-21,neutral,-0.00231660,-0.00005674,-0.00000000,-0.00000732,-0.00238067,0.78764648,0.00077939,2.47897603
2017-08-22,bull,0.00748374,-0.00004331,-0.00000000,-0.00000785,0.00743258,0.79350072,0.01045354,2.50489011
2017-08-23,neutral,-0.00198923,-0.00003443,-0.00000000,-0.00000856,-0.00203222,0.79188816,-0.00358937,2.49589914
2017-08-24,bull,0.00163031,-0.00013985,-0.00000000,-0.00000776,0.00148270,0.79306229,-0.00233412,2.49007342
2017-08-25,neutral,-0.00222792,-0.00010873,-0.00000000,-0.00000729,-0.00234394,0.79120340,0.00233242,2.49588132
2017-08-28,bull,0.00107131,-0.00008644,-0.00000000,-0.00000705,0.00097783,0.79197706,0.00003747,2.49597483
2017-08-29,neutral,-0.00255437,-0.00006979,-0.00000000,-0.00000697,-0.00263112,0.78989327,0.00114135,2.49882361
2017-08-30,bull,0.01399275,-0.00003076,-0.00000000,-0.00000641,0.01395558,0.80091669,0.00473405,2.51065316
2017-08-31,neutral,0.00967454,-0.00014317,-0.00000000,-0.00000752,0.00952384,0.80854450,0.00601241,2.52574824
2017-09-01,bull,-0.00099677,-0.00009584,-0.00000000,-0.00000889,-0.00110150,0.80765389,0.00141038,2.52931050
2017-09-05,bull,-0.01705154,-0.00008235,-0.00000000,-0.00000858,-0.01714247,0.79380870,-0.00718524,2.51113680
2017-09-06,neutral,-0.00719004,-0.00004655,-0.00000000,-0.00000925,-0.00724585,0.78805689,0.00341018,2.51970022
2017-09-07,bull,-0.00414739,-0.00014737,-0.00000000,-0.00000840,-0.00430317,0.78466575,-0.00012538,2.51938430
2017-09-08,neutral,-0.00013282,-0.00011527,-0.00000000,-0.00000797,-0.00025606,0.78446483,-0.00117827,2.51641579
2017-09-11,bull,0.01914103,-0.00007059,-0.00000000,-0.00000640,0.01906404,0.79941989,0.01066240,2.54324681
2017-09-12,neutral,0.00056557,-0.00006263,-0.00000000,-0.00000639,0.00049656,0.79981685,0.00336724,2.55181053
2017-09-13,bull,-0.00251256,-0.00005083,-0.00000000,-0.00000655,-0.00256993,0.79776138,0.00047648,2.55302642
2017-09-14,neutral,0.00103551,-0.00010536,-0.00000000,-0.00000691,0.00092324,0.79849790,-0.00032362,2.55220022
2017-09-15,bull,0.00226007,-0.00007898,-0.00000000,-0.00000761,0.00217348,0.80023342,0.00134284,2.55562742
2017-09-18,neutral,0.00359936,-0.00006003,-0.00000000,-0.00000822,0.00353111,0.80305913,0.00212323,2.56105361
2017-09-19,bull,-0.00360442,-0.00004637,-0.00000000,-0.00000874,-0.00365953,0.80012031,0.00099727,2.56360768
2017-09-20,neutral,-0.01206182,-0.00003677,-0.00000000,-0.00000868,-0.01210727,0.79043303,0.00035683,2.56452244
2017-09-21,bull,-0.00175526,-0.00014308,-0.00000000,-0.00000822,-0.00190656,0.78892602,-0.00268286,2.55764218
2017-09-22,neutral,0.00076329,-0.00011315,-0.00000000,-0.00000830,0.00064184,0.78943239,0.00019659,2.55814497
2017-09-25,bull,-0.02590708,-0.00010831,-0.00000000,-0.00000647,-0.02602187,0.76888988,-0.00204803,2.55290581
2017-09-26,neutral,0.00084526,-0.00005792,-0.00000000,-0.00000663,0.00078071,0.76949016,0.00059898,2.55443495
2017-09-27,bull,0.01577843,-0.00004438,-0.00000000,-0.00000591,0.01572814,0.78159281,0.00389064,2.56437334
2017-09-28,neutral,0.00783019,-0.00004856,-0.00000000,-0.00000584,0.00777579,0.78767031,0.00119641,2.56744138
2017-09-29,bull,0.00718006,-0.00004112,-0.00000000,-0.00000605,0.00713289,0.79328867,0.00351145,2.57645682
2017-10-02,bull,0.00440821,-0.00004299,-0.00000000,-0.00000640,0.00435881,0.79674647,0.00433516,2.58762618
2017-10-03,bull,0.00739978,-0.00003161,-0.00000000,-0.00000666,0.00736151,0.80261173,0.00213670,2.59315517
2017-10-04,bull,0.00691706,-0.00003183,-0.00000000,-0.00000696,0.00687827,0.80813231,0.00118273,2.59622218
2017-10-05,bull,0.00772670,-0.00003857,-0.00000000,-0.00000728,0.00768085,0.81433945,0.00592140,2.61159544
2017-10-06,bull,0.00675350,-0.00003923,-0.00000000,-0.00000768,0.00670660,0.81980090,-0.00114234,2.60861211
2017-10-09,bull,0.00123841,-0.00003964,-0.00000000,-0.00000810,0.00119067,0.82077701,-0.00165465,2.60429578
2017-10-10,bull,0.00197998,-0.00004005,-0.00000000,-0.00000855,0.00193137,0.82236224,0.00263482,2.61115762
2017-10-11,bull,0.00467523,-0.00001524,-0.00000000,-0.00000871,0.00465129,0.82618728,0.00156744,2.61525045
2017-10-12,bull,-0.00021426,-0.00003933,-0.00000000,-0.00000851,-0.00026210,0.82597074,-0.00149352,2.61134451
2017-10-13,bull,0.00371121,-0.00002753,-0.00000000,-0.00000857,0.00367511,0.82900627,0.00121380,2.61451415
2017-10-16,bull,0.00528388,-0.00001927,-0.00000000,-0.00000862,0.00525599,0.83336352,0.00132970,2.61799065
2017-10-17,bull,-0.00272135,-0.00001349,-0.00000000,-0.00000865,-0.00274348,0.83107720,0.00070180,2.61982796
2017-10-18,bull,0.00451946,-0.00000944,-0.00000000,-0.00000867,0.00450134,0.83481817,0.00097495,2.62238216
2017-10-19,bull,0.00268081,-0.00005104,-0.00000000,-0.00000834,0.00262144,0.83700659,0.00027001,2.62309023
2017-10-20,bull,0.01475388,-0.00003573,-0.00000000,-0.00000834,0.01470982,0.84931880,0.00515682,2.63661704
2017-10-23,bull,-0.00483747,-0.00002501,-0.00000000,-0.00000836,-0.00487085,0.84518190,-0.00389269,2.62635351
2017-10-24,bull,0.00854670,-0.00001751,-0.00000000,-0.00000839,0.00852080,0.85238353,0.00175347,2.63095875
2017-10-25,bull,-0.01664406,-0.00001225,-0.00000000,-0.00000843,-0.01666474,0.83817878,-0.00495392,2.61792520
2017-10-26,bull,0.01428341,-0.00007285,-0.00000000,-0.00000795,0.01420261,0.85008311,0.00128921,2.62130025
2017-10-27,bull,0.02411969,-0.00011966,-0.00000000,-0.00000688,0.02399315,0.87047928,0.00817250,2.64272284
2017-10-30,bull,-0.00913117,-0.00004147,-0.00000000,-0.00000665,-0.00917929,0.86248890,-0.00372876,2.63286876
2017-10-31,bull,0.01373893,-0.00002031,-0.00000000,-0.00000660,0.01371202,0.87431537,0.00155467,2.63696201
2017-11-01,bull,-0.00948794,-0.00002760,-0.00000000,-0.00000636,-0.00952190,0.86599022,0.00131856,2.64043900
2017-11-02,bull,0.00601780,-0.00005423,-0.00000000,-0.00000659,0.00595698,0.87114891,0.00038489,2.64145527
2017-11-03,bull,0.02070830,-0.00006884,-0.00000000,-0.00000599,0.02063347,0.88912373,0.00333524,2.65026517
2017-11-06,bull,0.00636554,-0.00003864,-0.00000000,-0.00000632,0.00632058,0.89474352,0.00154382,2.65435671
2017-11-07,bull,-0.00161843,-0.00002625,-0.00000000,-0.00000654,-0.00165122,0.89326610,-0.00069891,2.65250155
2017-11-08,bull,0.00600197,-0.00003454,-0.00000000,-0.00000690,0.00596054,0.89859044,0.00169727,2.65700358
2017-11-09,bull,-0.02125293,-0.00015433,-0.00000000,-0.00000532,-0.02141259,0.87934930,-0.00363128,2.64735526
2017-11-10,bull,0.00472266,-0.00004741,-0.00000000,-0.00000559,0.00466967,0.88345557,-0.00031331,2.64652582
2017-11-13,bull,0.00769570,-0.00003575,-0.00000000,-0.00000579,0.00765415,0.89021767,0.00092599,2.64897647
2017-11-14,bull,0.00241217,-0.00003934,-0.00000000,-0.00000611,0.00236673,0.89232457,-0.00232601,2.64281493
2017-11-15,bull,-0.00877284,-0.00001814,-0.00000000,-0.00000600,-0.00879698,0.88447481,-0.00500874,2.62957775
2017-11-16,bull,0.01761720,-0.00006338,-0.00000000,-0.00000546,0.01754836,0.89999589,0.00849726,2.65192197
2017-11-17,bull,-0.00013214,-0.00004136,-0.00000000,-0.00000577,-0.00017928,0.89983454,-0.00294206,2.64411985
2017-11-20,bull,0.00823890,-0.00003169,-0.00000000,-0.00000603,0.00820118,0.90721425,0.00170255,2.64862159
2017-11-21,bull,0.01535168,-0.00002025,-0.00000000,-0.00000593,0.01532551,0.92111777,0.00653931,2.66594176
2017-11-22,bull,-0.00466340,-0.00001070,-0.00000000,-0.00000599,-0.00468009,0.91680685,-0.00088806,2.66357426
2017-11-24,bull,0.00778988,-0.00005465,-0.00000000,-0.00000606,0.00772917,0.92389301,0.00230608,2.66971667
2017-11-27,bull,0.00001999,-0.00004653,-0.00000000,-0.00000635,-0.00003289,0.92386262,-0.00050269,2.66837464
2017-11-28,bull,0.00583972,-0.00004464,-0.00000000,-0.00000672,0.00578837,0.92921028,0.01014119,2.69543514
2017-11-29,bull,-0.04556729,-0.00025675,-0.00000000,-0.00000365,-0.04582769,0.88662672,-0.00061223,2.69378492
2017-11-30,bull,0.01050970,-0.00002554,-0.00000000,-0.00000351,0.01048066,0.89591915,0.00875115,2.71735862
2017-12-01,bull,-0.00790860,-0.00001809,-0.00000000,-0.00000356,-0.00793026,0.88881428,-0.00207885,2.71170965
2017-12-04,bull,-0.02330449,-0.00005364,-0.00000000,-0.00000297,-0.02336111,0.86805059,-0.00121337,2.70841935
2017-12-05,neutral,0.00340726,-0.00001487,-0.00000000,-0.00000311,0.00338929,0.87099266,-0.00360014,2.69866867
2017-12-06,bull,0.00357221,-0.00001403,-0.00000000,-0.00000325,0.00355493,0.87408898,0.00018622,2.69917122
2017-12-07,neutral,0.00934863,-0.00006237,-0.00000000,-0.00000328,0.00928298,0.88220313,0.00314944,2.70767210
2017-12-08,bull,0.00133679,-0.00004102,-0.00000000,-0.00000368,0.00129210,0.88334302,0.00544957,2.72242773
2017-12-11,neutral,0.00107205,-0.00003137,-0.00000000,-0.00000404,0.00103664,0.88425874,0.00300958,2.73062109
2017-12-12,bull,-0.00502161,-0.00002388,-0.00000000,-0.00000431,-0.00504980,0.87979340,0.00176124,2.73543037
2017-12-13,neutral,0.00030303,-0.00002211,-0.00000000,-0.00000465,0.00027628,0.88003647,-0.00011601,2.73511305
2017-12-14,bull,0.00120946,-0.00006767,-0.00000000,-0.00000450,0.00113729,0.88103733,-0.00408974,2.72392715
2017-12-15,neutral,0.00663049,-0.00005058,-0.00000000,-0.00000443,0.00657548,0.88683057,0.00832366,2.74660019
2017-12-18,bull,0.00349003,-0.00004260,-0.00000000,-0.00000450,0.00344293,0.88988386,0.00633763,2.76400713
2017-12-19,neutral,-0.00111491,-0.00003724,-0.00000000,-0.00000463,-0.00115678,0.88885446,-0.00384373,2.75338302
2017-12-20,bull,-0.00111208,-0.00003322,-0.00000000,-0.00000482,-0.00115013,0.88783217,-0.00052764,2.75193021
2017-12-21,neutral,-0.00518783,-0.00002945,-0.00000000,-0.00000495,-0.00522223,0.88319570,0.00205596,2.75758807
2017-12-22,bull,-0.00034407,-0.00003284,-0.00000000,-0.00000526,-0.00038217,0.88285817,-0.00026530,2.75685648
2017-12-26,neutral,-0.00224350,-0.00002981,-0.00000000,-0.00000557,-0.00227888,0.88084624,-0.00119960,2.75354936
2017-12-27,bull,0.00554469,-0.00002132,-0.00000000,-0.00000579,0.00551758,0.88570638,0.00048302,2.75487937
2017-12-28,neutral,0.00166114,-0.00004309,-0.00000000,-0.00000599,0.00161206,0.88713419,0.00205373,2.76053714
2017-12-29,bull,-0.00721587,-0.00002428,-0.00000000,-0.00000611,-0.00724626,0.88070578,-0.00377396,2.75011899
2018-01-02,bull,0.01346661,-0.00002952,-0.00000000,-0.00000585,0.01343124,0.89253475,0.00715353,2.76979206
2018-01-03,bull,0.01600359,-0.00003226,-0.00000000,-0.00000551,0.01596581,0.90678480,0.00632179,2.78730210
2018-01-04,bull,0.00129489,-0.00004576,-0.00000000,-0.00000566,0.00124347,0.90791236,0.00421119,2.79903997
2018-01-05,neutral,0.01441329,-0.00002824,-0.00000000,-0.00000555,0.01437950,0.92096769,0.00666059,2.81768322
2018-01-08,bull,0.01390749,-0.00001558,-0.00000000,-0.00000553,0.01388638,0.93375659,0.00182512,2.82282584
2018-01-09,neutral,0.00470537,-0.00003176,-0.00000000,-0.00000585,0.00466775,0.93811514,0.00225977,2.82920476
2018-01-10,bull,-0.00803754,-0.00001870,-0.00000000,-0.00000569,-0.00806192,0.93055213,-0.00153339,2.82486648
2018-01-11,neutral,0.01392444,-0.00002109,-0.00000000,-0.00000557,0.01389778,0.94348474,0.00729227,2.84546618
2018-01-12,bull,0.00788262,-0.00003154,-0.00000000,-0.00000585,0.00784524,0.95088660,0.00651582,2.86400671
2018-01-16,neutral,-0.00883568,-0.00002681,-0.00000000,-0.00000563,-0.00886811,0.94245403,-0.00342230,2.85420522
2018-01-17,bull,0.02100169,-0.00004535,-0.00000000,-0.00000512,0.02095122,0.96219960,0.00952830,2.88140094
2018-01-18,neutral,0.00118880,-0.00008955,-0.00000000,-0.00000539,0.00109385,0.96325210,-0.00168438,2.87654757
2018-01-19,bull,0.00812488,-0.00006697,-0.00000000,-0.00000600,0.00805191,0.97100812,0.00454610,2.88962466
2018-01-22,neutral,0.00245284,-0.00005028,-0.00000000,-0.00000656,0.00239600,0.97333466,0.00812758,2.91311031
2018-01-23,bull,-0.00084208,-0.00003808,-0.00000000,-0.00000697,-0.00088712,0.97247119,0.00211871,2.91928233
2018-01-24,neutral,-0.01073089,-0.00003697,-0.00000000,-0.00000666,-0.01077452,0.96199328,-0.00039224,2.91813728
2018-01-25,bull,-0.00072018,-0.00009790,-0.00000000,-0.00000634,-0.00082441,0.96120021,0.00042015,2.91936334
2018-01-26,neutral,0.01152253,-0.00007093,-0.00000000,-0.00000611,0.01144549,0.97220161,0.01157453,2.95315361
2018-01-29,bull,-0.01429370,-0.00005360,-0.00000000,-0.00000534,-0.01435264,0.95824795,-0.00663322,2.93356470
2018-01-30,neutral,-0.00737054,-0.00003235,-0.00000000,-0.00000526,-0.00740815,0.95114911,-0.01026078,2.90346405
